STATION,Station_name,DATE,LATITUDE,LONGITUDE,ELEVATION,temperature,dew_point_temperature,station_level_pressure,sea_level_pressure,relative_humidity,temperature_original,sea_level_pressure_original,relative_humidity_original,is_anomaly,anomaly_type,anomaly_id,anomaly_params
INM00043057,BOMBAY / COLABA,2024-02-21 03:00:00,18.9,72.8167,11.0,23.4,21.3,,1014.4,88.0,23.4,1014.4,88.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-21 12:00:00,18.9,72.8167,11.0,27.0,21.0,,1011.6,70.0,27.0,1011.6,70.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-22 00:00:00,18.9,72.8167,11.0,23.7,21.4,,1012.1,87.0,23.7,1012.1,87.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-22 03:00:00,18.9,72.8167,11.0,24.0,21.6,,1014.7,87.0,24.0,1014.7,87.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-22 12:00:00,18.9,72.8167,11.0,27.0,21.3,,1012.1,71.0,27.0,1012.1,71.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-23 03:00:00,18.9,72.8167,11.0,23.0,20.5,,1015.3,86.0,23.0,1015.3,86.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-23 06:00:00,18.9,72.8167,11.0,28.0,20.8,,1014.9,65.0,28.0,1014.9,65.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-23 12:00:00,18.9,72.8167,11.0,27.0,17.5,,1011.1,56.0,27.0,1011.1,56.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-24 03:00:00,18.9,72.8167,11.0,23.2,14.4,,1014.1,58.0,23.2,1014.1,58.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-24 12:00:00,18.9,72.8167,11.0,27.7,10.5,,1010.7,34.0,27.7,1010.7,34.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-25 03:00:00,18.9,72.8167,11.0,21.0,6.4,,1012.3,39.0,21.0,1012.3,39.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-25 06:00:00,18.9,72.8167,11.0,29.6,7.0,,1012.3,24.0,29.6,1012.3,24.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-25 09:00:00,18.9,72.8167,11.0,31.5,9.5,,1009.1,26.0,31.5,1009.1,26.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-25 12:00:00,18.9,72.8167,11.0,28.2,16.7,,1008.4,50.0,28.2,1008.4,50.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-26 03:00:00,18.9,72.8167,11.0,23.6,17.1,,1011.1,67.0,23.6,1011.1,67.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-26 09:00:00,18.9,72.8167,11.0,33.4,18.0,,1008.8,40.0,33.4,1008.8,40.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-26 12:00:00,18.9,72.8167,11.0,29.4,23.0,,1009.0,68.0,29.4,1009.0,68.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-27 03:00:00,18.9,72.8167,11.0,25.2,23.1,,1013.3,88.0,25.2,1013.3,88.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-27 12:00:00,18.9,72.8167,11.0,28.5,22.2,,1010.3,69.0,28.5,1010.3,69.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-28 03:00:00,18.9,72.8167,11.0,24.0,15.0,,1013.1,57.0,24.0,1013.1,57.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-28 12:00:00,18.9,72.8167,11.0,28.0,23.0,,1008.7,74.0,28.0,1008.7,74.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-29 03:00:00,18.9,72.8167,11.0,25.6,23.6,,1012.2,89.0,25.6,1012.2,89.0,False,,,
INM00043057,BOMBAY / COLABA,2024-02-29 12:00:00,18.9,72.8167,11.0,31.2,22.4,,1018.6,60.0,31.2,1018.6,60.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-01 03:00:00,18.9,72.8167,11.0,24.0,21.9,,1013.1,88.0,24.0,1013.1,88.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-01 09:00:00,18.9,72.8167,11.0,30.4,19.2,,1011.4,51.0,30.4,1011.4,51.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-01 12:00:00,18.9,72.8167,11.0,28.0,22.4,,1010.4,72.0,28.0,1010.4,72.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-02 03:00:00,18.9,72.8167,11.0,25.0,22.9,,1013.9,88.0,25.0,1013.9,88.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-02 06:00:00,18.9,72.8167,11.0,30.0,24.3,,1014.5,72.0,30.0,1014.5,72.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-02 09:00:00,18.9,72.8167,11.0,30.2,23.9,,1012.0,69.0,30.2,1012.0,69.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-02 12:00:00,18.9,72.8167,11.0,28.2,22.3,,1011.2,70.0,28.2,1011.2,70.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-03 03:00:00,18.9,72.8167,11.0,25.2,22.2,,1014.5,84.0,25.2,1014.5,84.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-03 06:00:00,18.9,72.8167,11.0,27.7,21.2,,1015.1,68.0,27.7,1015.1,68.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-03 09:00:00,18.9,72.8167,11.0,28.0,20.1,,1012.4,62.0,28.0,1012.4,62.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-03 12:00:00,18.9,72.8167,11.0,25.0,18.7,,1011.9,68.0,25.0,1011.9,68.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-04 00:00:00,18.9,72.8167,11.0,21.0,16.4,,1012.9,75.0,21.0,1012.9,75.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-04 03:00:00,18.9,72.8167,11.0,21.2,16.2,,1015.2,73.0,21.2,1015.2,73.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-04 09:00:00,18.9,72.8167,11.0,27.5,17.2,,1013.5,53.0,27.5,1013.5,53.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-04 12:00:00,18.9,72.8167,11.0,25.5,14.8,,1012.2,52.0,25.5,1012.2,52.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-05 03:00:00,18.9,72.8167,11.0,22.4,14.6,,1014.5,61.0,22.4,1014.5,61.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-05 12:00:00,18.9,72.8167,11.0,27.0,16.0,,1011.3,51.0,27.0,1011.3,51.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-06 00:00:00,18.9,72.8167,11.0,23.0,17.9,,1011.7,73.0,23.0,1011.7,73.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-06 03:00:00,18.9,72.8167,11.0,23.4,18.3,,1014.1,73.0,23.4,1014.1,73.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-06 12:00:00,18.9,72.8167,11.0,27.4,14.0,,1010.8,44.0,27.4,1010.8,44.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-07 03:00:00,18.9,72.8167,11.0,22.4,17.2,,1013.8,73.0,22.4,1013.8,73.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-07 09:00:00,18.9,72.8167,11.0,30.5,19.4,,1010.6,52.0,30.5,1010.6,52.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-07 12:00:00,18.9,72.8167,11.0,28.7,18.9,,1009.9,55.0,28.7,1009.9,55.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-08 03:00:00,18.9,72.8167,11.0,24.2,15.2,,1013.8,57.0,24.2,1013.8,57.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-08 12:00:00,18.9,72.8167,11.0,29.5,16.3,,1010.3,45.0,29.5,1010.3,45.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-09 00:00:00,18.9,72.8167,11.0,23.5,13.1,,1011.3,52.0,23.5,1011.3,52.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-09 03:00:00,18.9,72.8167,11.0,24.4,16.6,,1013.4,62.0,24.4,1013.4,62.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-09 06:00:00,18.9,72.8167,11.0,49.32655830089608,17.2,,1013.4,44.0,31.0,1013.4,44.0,True,spike,35,temperature
INM00043057,BOMBAY / COLABA,2024-03-09 12:00:00,18.9,72.8167,11.0,29.5,17.4,,1010.9,48.0,29.5,1010.9,48.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-10 03:00:00,18.9,72.8167,11.0,24.4,20.4,,1014.2,78.0,24.4,1014.2,78.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-10 12:00:00,18.9,72.8167,11.0,28.5,19.5,,1012.3,58.0,28.5,1012.3,58.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-11 03:00:00,18.9,72.8167,11.0,22.6,18.1,,1015.9,76.0,22.6,1015.9,76.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-11 06:00:00,18.9,72.8167,11.0,31.0,13.4,,1016.3,34.0,31.0,1016.3,34.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-11 09:00:00,18.9,72.8167,11.0,30.0,21.4,,1013.5,60.0,30.0,1013.5,60.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-11 12:00:00,18.9,72.8167,11.0,28.5,20.2,,1012.4,61.0,28.5,1012.4,61.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-12 03:00:00,18.9,72.8167,11.0,26.0,18.8,,1014.9,65.0,26.0,1014.9,65.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-12 12:00:00,18.9,72.8167,11.0,29.2,22.4,,1011.7,67.0,29.2,1011.7,67.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-13 03:00:00,18.9,72.8167,11.0,25.6,22.9,,1014.6,85.0,25.6,1014.6,85.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-13 12:00:00,18.9,72.8167,11.0,27.7,20.2,,1011.2,64.0,27.7,1011.2,64.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-14 03:00:00,18.9,72.8167,11.0,24.4,22.3,,1015.4,88.0,24.4,1015.4,88.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-14 12:00:00,18.9,72.8167,11.0,27.5,22.4,,1011.9,74.0,27.5,1011.9,74.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-15 03:00:00,18.9,72.8167,11.0,23.6,20.5,,1014.6,83.0,23.6,1014.6,83.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-15 09:00:00,18.9,72.8167,11.0,30.0,19.6,,1011.6,54.0,30.0,1011.6,54.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-15 12:00:00,18.9,72.8167,11.0,27.0,18.6,,1010.7,60.0,27.0,1010.7,60.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-16 03:00:00,18.9,72.8167,11.0,23.4,21.3,,1013.7,88.0,23.4,1013.7,88.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-16 12:00:00,18.9,72.8167,11.0,28.0,19.7,,1010.6,61.0,28.0,1010.6,61.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-17 03:00:00,18.9,72.8167,11.0,24.4,22.0,,1013.6,87.0,24.4,1013.6,87.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-17 12:00:00,18.9,72.8167,11.0,28.0,21.8,,1011.2,69.0,28.0,1011.2,69.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-18 03:00:00,18.9,72.8167,11.0,25.0,22.9,,1013.7,88.0,25.0,1013.7,88.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-18 09:00:00,18.9,72.8167,11.0,30.4,20.8,,1011.0,56.0,30.4,1011.0,56.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-18 12:00:00,18.9,72.8167,11.0,28.5,22.5,,1009.8,70.0,28.5,1009.8,70.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-19 03:00:00,18.9,72.8167,11.0,25.0,22.9,,1014.0,88.0,25.0,1014.0,88.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-19 09:00:00,18.9,72.8167,11.0,31.8,19.7,,1010.3,49.0,31.8,1010.3,49.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-19 12:00:00,18.9,72.8167,11.0,30.0,21.7,,1009.3,61.0,30.0,1009.3,61.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-20 03:00:00,18.9,72.8167,11.0,24.8,22.4,,1013.5,87.0,24.8,1013.5,87.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-20 12:00:00,18.9,72.8167,11.0,32.0,13.5,,1007.9,32.0,32.0,1007.9,32.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-21 03:00:00,18.9,72.8167,11.0,26.8,16.9,,1010.8,55.0,26.8,1010.8,55.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-21 06:00:00,18.9,72.8167,11.0,34.0,15.5,,1010.9,33.0,34.0,1010.9,33.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-21 12:00:00,18.9,72.8167,11.0,32.6,14.4,,1007.4,33.0,32.6,1007.4,33.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-22 03:00:00,18.9,72.8167,11.0,26.6,24.0,,1011.1,86.0,26.6,1011.1,86.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-22 12:00:00,18.9,72.8167,11.0,28.5,23.8,,1007.3,76.0,28.5,1007.3,76.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-23 03:00:00,18.9,72.8167,11.0,24.4,22.3,,1011.1,88.0,24.4,1011.1,88.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-23 12:00:00,18.9,72.8167,11.0,28.5,20.5,,1007.7,62.0,28.5,1007.7,62.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-24 03:00:00,18.9,72.8167,11.0,24.6,20.6,,1011.7,78.0,24.6,1011.7,78.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-24 12:00:00,18.9,72.8167,11.0,27.6,21.6,,1009.1,70.0,27.6,1009.1,70.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-25 03:00:00,18.9,72.8167,11.0,24.8,19.9,,1013.2,74.0,24.8,1013.2,74.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-25 06:00:00,18.9,72.8167,11.0,29.7,21.8,,1012.7,63.0,29.7,1012.7,63.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-25 12:00:00,18.9,72.8167,11.0,27.6,22.3,,1009.1,73.0,27.6,1009.1,73.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-26 03:00:00,18.9,72.8167,11.0,25.0,22.0,,1012.0,83.0,25.0,1012.0,83.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-26 06:00:00,18.9,72.8167,11.0,29.5,23.3,,1012.0,69.0,29.5,1012.0,69.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-26 12:00:00,18.9,72.8167,11.0,28.2,24.5,,1009.3,80.0,28.2,1009.3,80.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-27 03:00:00,18.9,72.8167,11.0,25.4,23.3,,1014.0,88.0,25.4,1014.0,88.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-27 09:00:00,18.9,72.8167,11.0,30.4,23.8,,1011.9,68.0,30.4,1011.9,68.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-27 12:00:00,18.9,72.8167,11.0,29.0,24.7,,1010.9,78.0,29.0,1010.9,78.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-28 00:00:00,18.9,72.8167,11.0,25.0,22.6,,1011.0,87.0,25.0,1011.0,87.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-28 03:00:00,18.9,72.8167,11.0,25.4,23.0,,1013.1,87.0,25.4,1013.1,87.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-28 06:00:00,18.9,72.8167,11.0,29.5,24.5,,1013.2,75.0,29.5,1013.2,75.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-28 09:00:00,18.9,72.8167,11.0,31.0,24.4,,1010.6,68.0,31.0,1010.6,68.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-28 12:00:00,18.9,72.8167,11.0,28.5,24.1,,1009.5,77.0,28.5,1009.5,77.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-29 03:00:00,18.9,72.8167,11.0,26.2,23.0,,1011.2,83.0,26.2,1011.2,83.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-29 06:00:00,18.9,72.8167,11.0,29.7,24.1,,1012.2,72.0,29.7,1012.2,72.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-29 12:00:00,18.9,72.8167,11.0,29.0,22.2,,1008.4,67.0,29.0,1008.4,67.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-30 00:00:00,18.9,72.8167,11.0,24.5,20.7,,1010.8,79.0,24.5,1010.8,79.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-30 03:00:00,18.9,72.8167,11.0,25.2,22.5,,1013.0,85.0,25.2,1013.0,85.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-30 12:00:00,18.9,72.8167,11.0,29.2,22.8,,1009.7,68.0,29.2,1009.7,68.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-31 03:00:00,18.9,72.8167,11.0,28.0,23.6,,1014.2,77.0,28.0,1014.2,77.0,False,,,
INM00043057,BOMBAY / COLABA,2024-03-31 12:00:00,18.9,72.8167,11.0,30.0,20.3,,1010.1,56.0,30.0,1010.1,56.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-01 03:00:00,18.9,72.8167,11.0,27.6,22.9,,1011.7,76.0,27.6,1011.7,76.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-01 06:00:00,18.9,72.8167,11.0,31.5,24.9,,1011.7,68.0,31.5,1011.7,68.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-01 12:00:00,18.9,72.8167,11.0,29.0,23.5,,1007.7,72.0,29.0,1007.7,72.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-02 03:00:00,18.9,72.8167,11.0,26.4,22.9,,1009.8,81.0,26.4,1009.8,81.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-02 06:00:00,18.9,72.8167,11.0,32.0,22.7,,1009.7,,32.0,1009.7,58.0,True,dropout,28,relative_humidity
INM00043057,BOMBAY / COLABA,2024-04-02 12:00:00,18.9,72.8167,11.0,29.6,23.2,,1006.9,,29.6,1006.9,69.0,True,dropout,28,relative_humidity
INM00043057,BOMBAY / COLABA,2024-04-03 03:00:00,18.9,72.8167,11.0,26.4,24.1,,1010.6,,26.4,1010.6,87.0,True,dropout,28,relative_humidity
INM00043057,BOMBAY / COLABA,2024-04-03 12:00:00,18.9,72.8167,11.0,29.0,22.9,,1008.5,,29.0,1008.5,70.0,True,dropout,28,relative_humidity
INM00043057,BOMBAY / COLABA,2024-04-04 03:00:00,18.9,72.8167,11.0,26.8,22.0,,1011.1,,26.8,1011.1,75.0,True,dropout,28,relative_humidity
INM00043057,BOMBAY / COLABA,2024-04-04 12:00:00,18.9,72.8167,11.0,29.5,22.7,,1008.5,,29.5,1008.5,67.0,True,dropout,28,relative_humidity
INM00043057,BOMBAY / COLABA,2024-04-05 03:00:00,18.9,72.8167,11.0,27.4,24.5,,1011.2,84.0,27.4,1011.2,84.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-05 12:00:00,18.9,72.8167,11.0,32.0,20.1,,1007.0,49.0,32.0,1007.0,49.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-06 03:00:00,18.9,72.8167,11.0,28.2,19.6,,1010.3,60.0,28.2,1010.3,60.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-06 06:00:00,18.9,72.8167,11.0,33.0,20.1,,1009.9,47.0,33.0,1009.9,47.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-06 12:00:00,18.9,72.8167,11.0,32.0,17.7,,,42.0,32.0,1005.9,42.0,True,dropout,18,sea_level_pressure
INM00043057,BOMBAY / COLABA,2024-04-07 03:00:00,18.9,72.8167,11.0,29.2,21.8,,,64.0,29.2,1009.6,64.0,True,dropout,18,sea_level_pressure
INM00043057,BOMBAY / COLABA,2024-04-07 12:00:00,18.9,72.8167,11.0,30.0,17.8,,,48.0,30.0,1006.7,48.0,True,dropout,18,sea_level_pressure
INM00043057,BOMBAY / COLABA,2024-04-08 03:00:00,18.9,72.8167,11.0,27.0,23.5,,,81.0,27.0,1010.2,81.0,True,dropout,18,sea_level_pressure
INM00043057,BOMBAY / COLABA,2024-04-08 06:00:00,18.9,72.8167,11.0,32.0,24.0,,1010.4,63.0,32.0,1010.4,63.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-08 09:00:00,18.9,72.8167,11.0,31.4,24.3,,1007.8,66.0,31.4,1007.8,66.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-08 12:00:00,18.9,72.8167,11.0,30.0,25.2,,1006.7,75.0,30.0,1006.7,75.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-09 03:00:00,18.9,72.8167,11.0,27.2,24.3,,1009.6,84.0,27.2,1009.6,84.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-09 12:00:00,18.9,72.8167,11.0,30.5,26.2,,1007.0,78.0,30.5,1007.0,78.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-10 03:00:00,18.9,72.8167,11.0,27.4,24.8,,1010.5,86.0,27.4,1010.5,86.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-10 06:00:00,18.9,72.8167,11.0,31.6,25.1,,1010.5,68.0,31.6,1010.5,68.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-10 09:00:00,18.9,72.8167,11.0,32.0,24.9,,1008.3,66.0,32.0,1008.3,66.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-10 12:00:00,18.9,72.8167,11.0,30.0,25.2,,1007.5,75.0,30.0,1007.5,75.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-11 03:00:00,18.9,72.8167,11.0,27.4,24.5,,1010.6,84.0,27.4,1010.6,84.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-11 06:00:00,18.9,72.8167,11.0,30.0,20.4,,1010.9,56.0,30.0,1010.9,56.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-11 09:00:00,18.9,72.8167,11.0,32.4,23.5,,1008.5,59.0,32.4,1008.5,59.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-11 12:00:00,18.9,72.8167,11.0,30.4,25.0,,1007.8,73.0,30.4,1007.8,73.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-12 03:00:00,18.9,72.8167,11.0,27.2,20.9,,1010.7,69.0,27.2,1010.7,69.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-12 12:00:00,18.9,72.8167,11.0,29.7,21.1,,1007.3,60.0,29.7,1007.3,60.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-13 03:00:00,18.9,72.8167,11.0,27.0,22.9,,1011.5,78.0,27.0,1011.5,78.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-13 12:00:00,18.9,72.8167,11.0,29.6,21.9,,1008.3,63.0,29.6,1008.3,63.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-14 03:00:00,18.9,72.8167,11.0,26.4,21.3,,1012.6,74.0,26.4,1012.6,74.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-14 12:00:00,18.9,72.8167,11.0,30.2,25.1,,1008.0,74.0,30.2,1008.0,74.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-15 03:00:00,18.9,72.8167,11.0,28.6,25.5,,1011.4,83.0,28.6,1011.4,83.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-15 12:00:00,18.9,72.8167,11.0,31.5,27.3,,1006.8,78.0,31.5,1006.8,78.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-19 03:00:00,18.9,72.8167,11.0,29.4,24.8,,1008.0,76.0,29.4,1008.0,76.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-19 06:00:00,18.9,72.8167,11.0,33.6,25.5,,1008.2,63.0,33.6,1008.2,63.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-19 12:00:00,18.9,72.8167,11.0,31.4,26.4,,1004.5,75.0,31.4,1004.5,75.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-20 03:00:00,18.9,72.8167,11.0,30.0,25.5,,1007.5,77.0,30.0,1007.5,77.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-20 09:00:00,18.9,72.8167,11.0,33.0,24.2,,,60.0,33.0,1006.3,60.0,True,dropout,22,sea_level_pressure
INM00043057,BOMBAY / COLABA,2024-04-20 12:00:00,18.9,72.8167,11.0,31.8,19.7,,,49.0,31.8,1006.1,49.0,True,dropout,22,sea_level_pressure
INM00043057,BOMBAY / COLABA,2024-04-21 03:00:00,18.9,72.8167,11.0,29.4,22.0,,,64.0,29.4,1008.6,64.0,True,dropout,22,sea_level_pressure
INM00043057,BOMBAY / COLABA,2024-04-21 06:00:00,18.9,72.8167,11.0,32.0,24.6,,,65.0,32.0,1009.2,65.0,True,dropout,22,sea_level_pressure
INM00043057,BOMBAY / COLABA,2024-04-21 09:00:00,18.9,72.8167,11.0,31.8,23.1,,,60.0,31.8,1007.3,60.0,True,dropout,22,sea_level_pressure
INM00043057,BOMBAY / COLABA,2024-04-21 12:00:00,18.9,72.8167,11.0,31.2,17.0,,,43.0,31.2,1006.5,43.0,True,dropout,22,sea_level_pressure
INM00043057,BOMBAY / COLABA,2024-04-22 03:00:00,18.9,72.8167,11.0,29.4,23.6,,,71.0,29.4,1009.9,71.0,True,dropout,22,sea_level_pressure
INM00043057,BOMBAY / COLABA,2024-04-22 06:00:00,18.9,72.8167,11.0,32.4,24.1,,,62.0,32.4,1010.3,62.0,True,dropout,22,sea_level_pressure
INM00043057,BOMBAY / COLABA,2024-04-22 12:00:00,18.9,72.8167,11.0,30.6,17.8,,,46.0,30.6,1006.8,46.0,True,dropout,22,sea_level_pressure
INM00043057,BOMBAY / COLABA,2024-04-23 00:00:00,18.9,72.8167,11.0,28.4,22.8,,,72.0,28.4,1007.4,72.0,True,dropout,22,sea_level_pressure
INM00043057,BOMBAY / COLABA,2024-04-23 03:00:00,18.9,72.8167,11.0,28.8,23.0,,1009.0,71.0,28.8,1009.0,71.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-23 06:00:00,18.9,72.8167,11.0,31.6,23.9,,1008.9,64.0,31.6,1008.9,64.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-23 09:00:00,18.9,72.8167,11.0,31.6,25.1,,1006.3,68.0,31.6,1006.3,68.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-23 12:00:00,18.9,72.8167,11.0,30.2,23.2,,1004.9,66.0,30.2,1004.9,66.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-24 03:00:00,18.9,72.8167,11.0,29.0,24.4,,1007.8,76.0,29.0,1007.8,76.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-24 06:00:00,18.9,72.8167,11.0,31.7,25.0,,1007.9,68.0,31.7,1007.9,68.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-24 12:00:00,18.9,72.8167,11.0,30.4,25.0,,1004.3,73.0,30.4,1004.3,73.0,False,,,
INM00043057,BOMBAY / COLABA,2024-04-25 03:00:00,18.9,72.8167,11.0,29.2,26.1,,1008.3,83.0,29.2,1008.3,83.0,False,,,
